age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,y,duration_in_minutes
31,management,married,secondary,0,0,0,0,cellular,29,jan,2,0,2.0
29,management,married,tertiary,0,266,1,0,cellular,29,jan,2,0,1.7166666666666666
55,technician,married,unknown,0,574,1,0,cellular,29,jan,2,0,4.05
56,entrepreneur,divorced,primary,0,29,0,0,cellular,29,jan,2,0,0.8666666666666667
30,services,single,secondary,0,334,0,0,cellular,29,jan,2,0,6.483333333333333
43,management,divorced,tertiary,0,99,0,0,cellular,29,jan,3,0,0.4
27,student,single,unknown,0,6424,0,0,cellular,29,jan,2,0,2.15
28,management,single,tertiary,0,203,0,0,cellular,29,jan,2,0,2.4166666666666665
44,management,married,secondary,0,488,0,1,cellular,29,jan,2,0,2.3
30,management,married,tertiary,0,24,1,0,cellular,29,jan,2,0,3.45
34,blue-collar,married,secondary,0,-211,1,0,cellular,29,jan,2,0,2.25
33,blue-collar,married,primary,0,902,1,0,cellular,29,jan,2,0,3.45
30,technician,married,tertiary,0,141,0,0,cellular,29,jan,2,0,2.7666666666666666
28,management,single,secondary,0,1861,0,0,cellular,29,jan,2,0,0.7166666666666667
36,technician,married,secondary,0,1508,0,0,cellular,29,jan,2,0,3.1166666666666667
30,technician,married,secondary,0,743,0,0,cellular,29,jan,2,0,2.3666666666666667
26,technician,single,tertiary,0,43,1,1,cellular,29,jan,3,0,2.816666666666667
28,student,single,secondary,0,24,1,0,cellular,29,jan,2,0,4.733333333333333
30,management,married,tertiary,0,350,0,0,cellular,29,jan,2,0,5.466666666666667
30,services,married,unknown,0,840,0,0,cellular,29,jan,2,0,2.716666666666667
27,services,married,secondary,0,1,0,0,cellular,29,jan,3,0,8.8
35,admin,single,secondary,0,1836,0,0,cellular,29,jan,2,0,10.383333333333333
30,technician,single,secondary,0,0,0,0,cellular,29,jan,2,0,10.4
48,management,divorced,tertiary,0,657,0,1,cellular,29,jan,2,0,4.183333333333334
34,technician,married,tertiary,0,297,1,0,cellular,29,jan,2,0,6.25
35,technician,divorced,secondary,1,362,0,0,cellular,29,jan,2,0,5.483333333333333
33,services,single,secondary,0,772,1,0,cellular,29,jan,2,0,5.383333333333334
26,blue-collar,married,secondary,0,145,0,0,cellular,29,jan,2,0,5.15
30,management,married,tertiary,0,112,1,0,cellular,29,jan,2,0,7.733333333333333
44,technician,single,tertiary,0,900,1,0,cellular,29,jan,2,0,5.366666666666666
36,management,divorced,tertiary,0,425,1,1,cellular,29,jan,2,0,3.3666666666666667
57,management,divorced,tertiary,0,1016,1,0,cellular,29,jan,2,0,7.7
49,unemployed,married,primary,0,518,0,0,cellular,29,jan,2,1,31.95
38,blue-collar,married,secondary,0,220,1,0,cellular,29,jan,2,0,3.45
26,student,single,secondary,0,352,0,0,cellular,29,jan,2,0,3.3666666666666667
29,management,married,tertiary,0,1366,1,0,cellular,29,jan,2,0,1.5
32,services,married,secondary,0,356,1,0,cellular,29,jan,2,0,0.9333333333333333
54,self-employed,divorced,tertiary,0,0,1,1,cellular,29,jan,3,0,5.15
26,services,single,secondary,0,335,0,0,telephone,29,jan,2,0,6.55
37,management,divorced,secondary,0,414,0,0,cellular,29,jan,2,0,4.883333333333334
37,blue-collar,single,secondary,0,6,0,0,cellular,29,jan,2,0,2.716666666666667
29,management,single,tertiary,0,536,0,0,cellular,29,jan,2,0,6.966666666666667
50,blue-collar,married,primary,0,2142,1,0,cellular,29,jan,2,0,5.15
34,admin,single,tertiary,0,2045,0,0,cellular,29,jan,2,0,2.433333333333333
40,technician,single,secondary,0,822,1,1,cellular,29,jan,2,0,2.5833333333333335
36,services,single,secondary,0,948,0,1,cellular,29,jan,2,0,1.5333333333333334
32,technician,single,secondary,0,337,1,0,cellular,29,jan,2,0,3.55
48,technician,married,secondary,0,101,1,0,cellular,29,jan,2,0,6.9
36,entrepreneur,married,secondary,0,0,1,0,cellular,29,jan,3,0,5.733333333333333
31,entrepreneur,married,secondary,0,15,0,1,cellular,29,jan,2,0,3.1666666666666665
53,self-employed,married,primary,0,127,0,0,cellular,29,jan,2,0,1.3
30,technician,single,secondary,0,133,1,0,cellular,29,jan,2,0,1.8833333333333333
41,blue-collar,married,secondary,0,140,1,0,cellular,29,jan,2,0,10.6
31,services,single,secondary,0,-250,0,1,cellular,29,jan,2,0,3.45
33,admin,single,tertiary,0,2,0,0,cellular,29,jan,2,0,2.2
45,technician,single,secondary,0,-55,0,0,cellular,29,jan,3,0,1.3
52,blue-collar,married,primary,0,967,0,0,cellular,29,jan,2,0,2.55
31,technician,single,secondary,0,304,0,0,cellular,29,jan,2,0,4.883333333333334
27,blue-collar,single,secondary,1,81,0,1,cellular,29,jan,2,0,2.05
47,blue-collar,married,primary,0,613,1,0,cellular,29,jan,3,0,0.8166666666666667
37,entrepreneur,married,tertiary,0,1284,1,0,cellular,29,jan,2,0,4.1
48,unemployed,married,primary,1,-6,0,0,cellular,29,jan,2,0,6.033333333333333
33,blue-collar,single,secondary,0,56,1,0,cellular,29,jan,4,0,4.833333333333333
51,management,married,tertiary,0,-898,0,0,cellular,29,jan,2,0,1.3
27,admin,married,secondary,0,102,1,0,cellular,29,jan,2,0,2.05
31,technician,married,tertiary,0,702,0,1,cellular,29,jan,3,0,2.6166666666666667
30,services,single,secondary,0,3405,0,0,cellular,29,jan,2,0,4.6
38,blue-collar,married,secondary,0,99,0,0,telephone,29,jan,2,0,3.183333333333333
45,blue-collar,single,primary,0,999,0,0,cellular,29,jan,2,0,3.033333333333333
37,management,married,tertiary,0,410,0,0,cellular,29,jan,2,0,5.616666666666666
45,admin,married,primary,0,-407,1,1,cellular,29,jan,2,0,8.383333333333333
28,technician,married,tertiary,0,203,0,1,cellular,29,jan,3,0,3.1333333333333333
32,blue-collar,married,primary,0,2291,1,1,cellular,29,jan,3,0,8.15
37,technician,married,secondary,0,1120,1,0,cellular,29,jan,3,0,1.4666666666666666
31,entrepreneur,married,tertiary,0,312,0,0,cellular,29,jan,2,0,7.8
45,blue-collar,married,primary,0,185,1,0,cellular,29,jan,3,0,4.15
48,management,married,tertiary,0,998,1,0,cellular,29,jan,3,0,2.0166666666666666
47,blue-collar,single,secondary,0,263,1,1,cellular,29,jan,2,0,2.1166666666666667
29,unemployed,single,secondary,0,12,1,0,cellular,29,jan,3,0,4.966666666666667
46,services,divorced,secondary,0,5,1,1,cellular,29,jan,2,0,5.083333333333333
31,services,married,secondary,0,0,1,0,cellular,29,jan,2,0,3.7333333333333334
30,services,single,secondary,1,-261,1,0,cellular,29,jan,2,0,18.983333333333334
57,retired,married,secondary,0,939,0,1,telephone,29,jan,2,0,4.45
33,services,married,secondary,0,554,1,0,cellular,29,jan,2,0,2.7
33,admin,single,secondary,0,303,0,0,cellular,29,jan,2,0,8.05
31,blue-collar,married,secondary,0,519,1,0,cellular,29,jan,2,0,10.383333333333333
45,management,married,secondary,0,25,0,0,cellular,29,jan,3,0,1.0333333333333334
32,blue-collar,married,secondary,0,-460,1,1,cellular,29,jan,2,0,2.183333333333333
46,management,single,tertiary,0,593,1,0,cellular,29,jan,3,0,3.1666666666666665
37,admin,single,secondary,0,796,1,0,telephone,29,jan,3,0,2.3833333333333333
27,blue-collar,single,secondary,0,1049,0,0,telephone,29,jan,3,0,6.483333333333333
38,management,married,tertiary,0,358,0,0,cellular,29,jan,2,0,2.5166666666666666
57,technician,divorced,secondary,0,77,1,1,cellular,29,jan,3,0,2.8
33,management,single,tertiary,0,-53,0,0,cellular,29,jan,2,0,10.283333333333333
57,technician,married,secondary,0,2550,0,0,cellular,29,jan,2,0,1.2166666666666666
47,retired,married,tertiary,0,1225,1,1,cellular,29,jan,3,0,3.183333333333333
44,services,married,secondary,0,133,0,0,cellular,29,jan,3,0,3.3666666666666667
41,management,single,tertiary,0,869,0,0,cellular,29,jan,2,0,8.733333333333333
39,management,single,tertiary,0,4023,1,0,cellular,29,jan,2,0,2.1
38,technician,single,secondary,0,211,1,0,cellular,29,jan,2,0,3.933333333333333
28,technician,single,secondary,0,8,1,0,cellular,29,jan,2,0,6.483333333333333
31,technician,divorced,secondary,0,0,0,0,cellular,29,jan,2,0,2.3
39,technician,divorced,secondary,0,1333,1,1,cellular,29,jan,2,0,9.75
31,entrepreneur,married,secondary,0,10,1,1,cellular,29,jan,3,0,2.683333333333333
49,management,single,secondary,0,61,1,0,cellular,29,jan,2,0,3.0833333333333335
33,blue-collar,divorced,secondary,0,880,1,1,cellular,29,jan,3,0,4.383333333333334
28,services,single,secondary,0,298,0,0,cellular,29,jan,2,0,15.233333333333333
32,management,single,tertiary,0,316,1,0,cellular,29,jan,3,0,3.5833333333333335
31,admin,single,secondary,0,0,0,0,telephone,29,jan,3,0,8.8
39,blue-collar,married,secondary,0,360,1,0,cellular,29,jan,2,0,5.416666666666667
28,admin,single,secondary,0,775,0,0,cellular,29,jan,2,0,10.05
54,admin,married,secondary,0,263,0,1,telephone,29,jan,4,0,4.716666666666667
26,self-employed,single,tertiary,0,211,0,0,cellular,29,jan,3,0,2.8
39,blue-collar,married,secondary,0,472,1,0,cellular,29,jan,5,0,10.2
33,technician,single,secondary,0,-96,0,0,cellular,29,jan,4,0,3.55
35,blue-collar,single,secondary,0,297,1,0,cellular,29,jan,3,0,4.183333333333334
31,blue-collar,married,secondary,0,99,1,0,cellular,29,jan,3,0,10.883333333333333
32,technician,married,secondary,0,0,0,0,cellular,29,jan,3,0,12.5
26,blue-collar,single,secondary,0,249,1,0,cellular,29,jan,3,0,3.9166666666666665
39,blue-collar,divorced,secondary,0,33,0,0,cellular,29,jan,4,0,9.883333333333333
31,management,single,tertiary,0,1724,1,0,telephone,29,jan,2,0,2.533333333333333
31,services,single,secondary,0,442,1,0,cellular,29,jan,3,0,5.916666666666667
37,management,single,tertiary,0,-70,0,1,cellular,29,jan,2,0,2.45
46,management,divorced,tertiary,0,-154,1,1,cellular,29,jan,2,0,2.5
56,housemaid,married,primary,0,2666,1,1,cellular,29,jan,2,0,1.5666666666666667
26,admin,single,secondary,0,1200,0,0,cellular,29,jan,3,0,3.8666666666666667
27,technician,single,secondary,0,223,0,1,cellular,29,jan,2,0,4.216666666666667
39,self-employed,married,secondary,0,656,0,0,cellular,29,jan,3,0,5.15
34,technician,married,secondary,0,1137,0,0,cellular,29,jan,2,0,6.383333333333334
27,self-employed,single,tertiary,0,139,0,0,cellular,29,jan,3,0,2.4
31,unemployed,single,tertiary,0,498,0,0,cellular,29,jan,2,0,4.4
29,management,single,tertiary,0,475,0,0,cellular,29,jan,2,0,5.766666666666667
31,blue-collar,single,primary,0,3466,1,0,telephone,29,jan,3,0,4.45
32,admin,divorced,secondary,0,678,0,0,telephone,29,jan,4,0,4.05
29,unemployed,single,primary,0,115,0,0,cellular,29,jan,2,0,1.0166666666666666
39,management,single,tertiary,0,313,0,1,cellular,29,jan,5,0,1.9666666666666666
29,management,married,tertiary,0,-346,0,0,cellular,29,jan,2,0,4.833333333333333
30,self-employed,married,unknown,0,1712,0,0,cellular,29,jan,3,0,3.55
29,management,single,tertiary,0,1218,0,0,cellular,30,jan,2,0,4.3
39,admin,single,secondary,0,163,1,0,cellular,30,jan,2,0,1.7833333333333334
28,self-employed,single,secondary,0,1166,0,1,cellular,30,jan,3,0,2.95
28,management,single,tertiary,0,185,0,0,cellular,30,jan,2,0,10.85
27,management,single,primary,1,13,0,0,cellular,30,jan,3,1,7.916666666666667
32,services,married,secondary,0,-509,1,0,cellular,30,jan,1,0,2.2333333333333334
34,management,married,tertiary,0,1310,0,0,telephone,30,jan,3,0,8.683333333333334
34,management,married,tertiary,0,-422,1,0,cellular,30,jan,3,0,7.633333333333334
30,technician,single,tertiary,0,6683,0,0,cellular,30,jan,1,0,3.0
36,services,married,secondary,0,1053,1,0,telephone,30,jan,1,0,1.65
31,services,single,secondary,0,297,0,0,cellular,30,jan,1,0,3.816666666666667
44,blue-collar,married,secondary,0,1308,0,0,cellular,30,jan,1,0,5.566666666666666
28,blue-collar,married,secondary,0,-26,0,1,cellular,30,jan,1,0,1.35
35,blue-collar,married,secondary,0,6411,1,1,cellular,30,jan,1,0,2.4
32,services,married,secondary,0,605,1,0,cellular,30,jan,1,0,2.7333333333333334
44,technician,married,secondary,0,1139,1,0,cellular,30,jan,1,0,1.0666666666666667
27,services,married,secondary,0,1304,0,0,cellular,30,jan,1,0,6.716666666666667
35,technician,single,secondary,0,951,1,0,cellular,30,jan,1,0,2.716666666666667
30,services,married,secondary,0,2212,1,0,telephone,30,jan,1,0,0.6833333333333333
26,admin,single,secondary,0,1348,0,0,cellular,30,jan,1,0,1.7166666666666666
47,management,divorced,tertiary,0,697,1,0,cellular,30,jan,1,0,2.316666666666667
36,self-employed,single,tertiary,0,583,0,0,cellular,30,jan,1,0,14.316666666666666
46,management,married,unknown,0,802,1,0,cellular,30,jan,1,0,7.416666666666667
57,retired,married,primary,0,641,0,1,telephone,30,jan,4,0,2.066666666666667
34,blue-collar,married,secondary,0,34,0,0,cellular,30,jan,1,0,6.316666666666666
47,unemployed,married,primary,0,168,1,0,telephone,30,jan,1,0,1.1
41,blue-collar,married,primary,0,2007,1,0,cellular,30,jan,1,0,6.983333333333333
36,unemployed,married,secondary,0,-35,0,0,cellular,30,jan,3,0,5.65
34,technician,married,secondary,0,508,0,0,cellular,30,jan,1,0,13.25
29,services,single,secondary,0,-205,0,0,cellular,30,jan,1,0,3.2333333333333334
28,admin,married,secondary,0,-247,1,1,cellular,30,jan,1,0,2.0166666666666666
29,admin,single,secondary,0,1751,0,0,cellular,30,jan,1,0,2.5
60,technician,married,tertiary,0,-71,1,1,cellular,30,jan,1,1,24.183333333333334
51,admin,single,tertiary,0,16,1,0,cellular,30,jan,1,0,2.6333333333333333
46,unemployed,single,secondary,0,2052,0,0,cellular,30,jan,1,0,7.133333333333334
26,services,single,secondary,0,49,0,0,cellular,30,jan,1,0,6.616666666666666
26,housemaid,married,tertiary,0,543,0,0,cellular,30,jan,3,0,2.816666666666667
35,services,single,secondary,0,49,0,0,cellular,30,jan,1,0,5.766666666666667
28,self-employed,single,secondary,0,242,1,0,cellular,30,jan,1,0,3.4166666666666665
41,management,single,secondary,0,3234,1,0,cellular,30,jan,1,1,46.166666666666664
38,management,single,tertiary,0,1495,1,0,cellular,30,jan,2,0,5.65
42,services,married,secondary,0,199,0,0,cellular,30,jan,2,0,3.6166666666666667
49,management,married,tertiary,0,342,0,0,cellular,30,jan,2,0,7.216666666666667
27,technician,single,tertiary,0,261,1,1,cellular,30,jan,2,0,3.25
59,admin,married,primary,0,879,1,0,cellular,30,jan,5,0,2.1
27,management,single,tertiary,0,625,0,0,cellular,30,jan,2,0,9.233333333333333
29,services,single,tertiary,0,737,1,1,cellular,30,jan,5,0,8.316666666666666
29,services,single,secondary,0,192,0,0,cellular,30,jan,4,0,5.45
29,entrepreneur,single,secondary,0,404,0,0,cellular,30,jan,3,0,6.883333333333334
35,technician,single,tertiary,0,364,0,1,cellular,30,jan,3,0,2.7
35,technician,single,secondary,0,2144,1,0,cellular,30,jan,2,0,2.433333333333333
34,technician,divorced,secondary,0,1301,1,0,cellular,30,jan,2,0,3.2666666666666666
47,technician,divorced,tertiary,0,405,1,0,cellular,30,jan,1,0,3.933333333333333
36,technician,single,secondary,0,98,0,0,cellular,30,jan,1,1,12.85
33,unemployed,single,secondary,0,1173,0,0,cellular,30,jan,3,0,14.066666666666666
26,technician,divorced,tertiary,0,3154,1,1,cellular,30,jan,3,0,5.833333333333333
34,technician,divorced,unknown,0,975,1,0,cellular,30,jan,2,0,4.383333333333334
35,blue-collar,single,secondary,0,505,0,1,cellular,30,jan,3,0,1.8166666666666667
26,management,single,tertiary,0,157,1,0,cellular,30,jan,2,0,1.3
27,admin,single,secondary,0,116,0,0,cellular,30,jan,1,0,0.7666666666666667
32,admin,married,secondary,0,0,0,0,cellular,30,jan,3,0,1.9833333333333334
31,technician,single,tertiary,0,236,1,0,cellular,30,jan,1,0,3.3333333333333335
32,admin,single,secondary,0,1630,1,0,cellular,30,jan,1,0,2.033333333333333
29,blue-collar,single,secondary,0,202,0,0,cellular,30,jan,2,0,2.1333333333333333
33,technician,married,tertiary,0,525,1,1,cellular,30,jan,1,0,8.316666666666666
28,student,single,secondary,0,69,0,0,cellular,30,jan,2,1,8.866666666666667
32,blue-collar,married,secondary,0,578,1,0,cellular,30,jan,3,0,3.433333333333333
40,management,single,tertiary,0,80,1,0,cellular,30,jan,3,0,3.033333333333333
42,technician,single,secondary,0,60,1,1,cellular,30,jan,2,0,3.05
27,unemployed,single,secondary,0,92,1,0,cellular,30,jan,4,0,4.566666666666666
60,admin,divorced,secondary,0,663,0,1,cellular,30,jan,3,0,6.416666666666667
29,services,single,unknown,0,196,0,0,cellular,30,jan,2,1,12.1
29,admin,married,secondary,0,957,1,1,cellular,30,jan,2,0,4.3
34,services,single,secondary,0,2257,0,1,telephone,30,jan,2,0,9.466666666666667
27,student,single,secondary,0,1566,0,0,cellular,30,jan,5,0,2.7333333333333334
42,retired,single,tertiary,0,308,0,0,cellular,30,jan,2,0,1.9
56,entrepreneur,single,tertiary,0,1745,1,0,cellular,30,jan,4,0,6.233333333333333
32,services,single,secondary,0,717,0,0,cellular,30,jan,2,0,7.7
43,admin,divorced,secondary,0,540,1,0,cellular,30,jan,1,0,1.2333333333333334
54,blue-collar,single,unknown,0,1555,1,0,telephone,30,jan,5,0,4.3
27,unemployed,single,tertiary,0,3060,0,0,cellular,30,jan,1,0,8.883333333333333
58,entrepreneur,married,tertiary,0,0,0,1,cellular,30,jan,1,0,9.0
36,unemployed,divorced,secondary,0,5,1,0,cellular,30,jan,1,0,2.816666666666667
38,management,divorced,tertiary,0,76,0,0,cellular,30,jan,3,0,3.6666666666666665
36,unemployed,single,primary,0,4148,0,0,cellular,30,jan,3,0,3.216666666666667
38,admin,divorced,secondary,0,-51,0,1,cellular,30,jan,1,0,1.7
38,management,divorced,tertiary,0,441,1,0,cellular,30,jan,1,0,1.1166666666666667
45,admin,divorced,secondary,0,440,0,0,cellular,30,jan,1,0,1.5166666666666666
50,management,married,tertiary,0,0,0,0,cellular,30,jan,1,0,3.316666666666667
56,management,married,tertiary,0,4,1,1,cellular,30,jan,1,0,4.983333333333333
39,blue-collar,married,primary,0,976,1,0,cellular,30,jan,1,0,1.3333333333333333
31,services,married,secondary,0,288,0,0,cellular,30,jan,1,0,2.7333333333333334
42,services,married,primary,0,473,1,0,cellular,30,jan,1,0,0.9
26,management,single,tertiary,0,828,1,0,cellular,30,jan,1,0,2.35
42,admin,divorced,secondary,0,936,0,0,cellular,30,jan,1,1,15.516666666666667
47,unemployed,single,tertiary,0,2500,0,0,cellular,30,jan,1,0,4.0
31,services,single,secondary,0,887,0,0,cellular,30,jan,1,0,7.116666666666666
51,entrepreneur,divorced,tertiary,0,58,1,0,cellular,30,jan,1,0,1.55
55,blue-collar,married,unknown,0,23,0,0,cellular,30,jan,1,0,2.3833333333333333
42,management,divorced,secondary,0,640,0,0,cellular,30,jan,1,0,9.083333333333334
49,admin,single,secondary,0,827,1,0,cellular,30,jan,1,0,1.0166666666666666
55,technician,married,unknown,0,851,1,0,cellular,30,jan,1,0,2.3
39,self-employed,married,tertiary,0,1492,1,0,cellular,30,jan,1,0,3.783333333333333
46,services,married,secondary,0,417,1,0,cellular,30,jan,1,0,3.65
45,management,married,tertiary,0,2363,0,0,cellular,30,jan,1,0,2.0833333333333335
54,blue-collar,married,secondary,0,285,1,1,telephone,30,jan,1,0,1.05
58,entrepreneur,married,tertiary,0,364,1,0,cellular,30,jan,1,0,2.8
55,unemployed,married,secondary,0,3982,0,0,cellular,30,jan,1,0,1.4833333333333334
55,retired,married,secondary,0,905,0,0,cellular,30,jan,1,0,14.35
56,unemployed,married,secondary,0,670,0,0,cellular,30,jan,1,0,1.4333333333333333
51,services,married,secondary,0,5699,1,0,cellular,30,jan,1,0,7.266666666666667
27,management,single,tertiary,0,1081,0,1,cellular,30,jan,3,0,2.6333333333333333
57,retired,married,primary,0,4908,0,0,cellular,30,jan,1,0,14.466666666666667
32,blue-collar,single,secondary,0,604,0,0,cellular,30,jan,2,0,6.833333333333333
31,management,married,tertiary,0,1384,1,0,cellular,30,jan,2,0,3.3833333333333333
60,admin,married,secondary,0,2552,0,1,cellular,30,jan,2,0,4.25
46,technician,married,secondary,0,198,1,0,cellular,30,jan,1,0,2.55
34,management,married,tertiary,0,351,0,0,cellular,30,jan,1,0,3.216666666666667
39,housemaid,married,secondary,0,953,0,0,cellular,30,jan,6,0,0.38333333333333336
26,admin,single,secondary,0,187,0,0,cellular,30,jan,2,0,3.7666666666666666
27,management,single,tertiary,0,1277,0,0,cellular,30,jan,4,0,4.45
46,blue-collar,single,secondary,0,332,0,0,cellular,30,jan,4,0,0.18333333333333332
51,technician,single,secondary,0,527,1,0,cellular,30,jan,1,0,3.283333333333333
52,blue-collar,married,primary,0,109,1,0,cellular,30,jan,4,0,2.95
31,unemployed,single,secondary,0,315,0,0,cellular,30,jan,1,0,2.1666666666666665
26,management,married,tertiary,0,265,0,0,cellular,30,jan,2,0,10.833333333333334
33,blue-collar,single,tertiary,0,457,1,0,cellular,30,jan,1,0,2.65
53,unemployed,married,secondary,0,7,0,0,cellular,30,jan,2,0,1.1333333333333333
33,admin,single,secondary,0,572,1,0,cellular,30,jan,2,0,21.6
34,housemaid,single,primary,0,443,0,0,cellular,30,jan,1,0,0.16666666666666666
45,services,divorced,secondary,0,-28,0,1,cellular,30,jan,1,0,1.45
40,self-employed,single,tertiary,0,628,0,0,cellular,30,jan,1,0,1.5
34,technician,single,secondary,0,102,0,0,cellular,30,jan,1,0,1.4833333333333334
51,entrepreneur,single,tertiary,0,0,0,0,cellular,30,jan,1,0,10.716666666666667
56,services,married,secondary,0,642,1,0,cellular,30,jan,1,0,0.26666666666666666
33,services,divorced,secondary,0,1194,1,0,cellular,30,jan,1,0,2.7666666666666666
58,management,married,tertiary,0,911,1,0,cellular,30,jan,1,0,0.8166666666666667
37,blue-collar,single,secondary,0,5742,1,1,cellular,30,jan,1,0,9.8
36,blue-collar,married,secondary,0,160,1,0,cellular,30,jan,2,0,5.733333333333333
47,housemaid,married,tertiary,0,1692,1,0,cellular,30,jan,1,0,9.866666666666667
27,technician,single,tertiary,0,149,0,1,cellular,30,jan,1,0,4.716666666666667
38,unemployed,married,secondary,0,0,1,1,cellular,30,jan,1,0,7.283333333333333
27,self-employed,single,secondary,0,49,1,0,cellular,30,jan,2,0,3.466666666666667
40,technician,married,tertiary,0,1554,0,0,cellular,30,jan,1,0,1.65
36,services,single,secondary,0,511,1,1,cellular,30,jan,1,0,11.766666666666667
30,management,single,tertiary,0,167,0,0,cellular,30,jan,2,0,5.333333333333333
50,unemployed,divorced,secondary,0,717,1,0,cellular,30,jan,1,0,1.8833333333333333
41,unemployed,married,tertiary,0,0,0,0,cellular,30,jan,1,0,1.35
53,retired,married,primary,0,3,0,0,cellular,30,jan,4,0,1.9
28,entrepreneur,single,tertiary,0,341,0,0,cellular,30,jan,1,0,4.016666666666667
29,technician,married,tertiary,0,197,1,0,cellular,30,jan,2,0,1.7166666666666666
31,technician,single,secondary,0,198,0,0,cellular,30,jan,4,0,6.1
41,admin,married,secondary,0,3204,0,1,cellular,30,jan,2,0,3.5
53,services,divorced,tertiary,0,329,0,0,cellular,30,jan,1,0,3.15
36,technician,single,secondary,0,317,1,0,cellular,30,jan,2,0,3.3
52,management,married,tertiary,0,1355,1,0,cellular,30,jan,1,0,2.183333333333333
35,unemployed,married,secondary,0,330,0,0,cellular,30,jan,4,0,10.75
33,blue-collar,single,secondary,0,22,0,0,cellular,30,jan,2,0,1.2666666666666666
36,services,married,secondary,0,238,0,0,cellular,30,jan,1,0,7.066666666666666
33,entrepreneur,single,tertiary,0,300,1,1,cellular,30,jan,5,1,15.366666666666667
31,management,married,tertiary,0,1400,1,0,cellular,30,jan,2,0,2.9166666666666665
32,services,divorced,secondary,0,130,1,0,cellular,30,jan,3,0,3.2333333333333334
38,management,married,tertiary,0,-70,1,0,cellular,30,jan,1,0,2.3333333333333335
26,admin,single,secondary,0,802,0,0,cellular,30,jan,1,0,1.2833333333333334
28,services,single,secondary,0,2992,1,0,cellular,30,jan,4,0,5.616666666666666
57,management,divorced,tertiary,0,2549,0,0,cellular,30,jan,3,0,7.6
38,blue-collar,married,secondary,0,451,0,0,cellular,30,jan,1,0,2.3833333333333333
39,technician,married,secondary,0,-735,1,0,cellular,30,jan,5,0,2.4
45,management,married,tertiary,0,-61,0,0,cellular,30,jan,5,0,1.5
26,unemployed,single,tertiary,0,370,0,0,cellular,30,jan,1,0,3.8333333333333335
51,admin,married,secondary,0,0,1,1,cellular,30,jan,1,0,2.5
37,services,married,secondary,0,483,1,0,cellular,30,jan,1,0,3.1333333333333333
40,technician,single,tertiary,0,693,0,0,cellular,30,jan,1,0,7.116666666666666
60,retired,married,secondary,0,143,0,0,telephone,30,jan,1,0,5.75
54,technician,married,unknown,0,0,0,0,cellular,30,jan,1,0,8.183333333333334
56,technician,married,primary,0,314,1,1,cellular,30,jan,2,0,1.8
26,technician,single,tertiary,0,152,0,0,cellular,30,jan,2,0,2.5166666666666666
36,blue-collar,married,secondary,0,-477,1,0,cellular,30,jan,2,0,7.883333333333334
57,technician,married,primary,0,1276,1,0,cellular,30,jan,1,0,0.7333333333333333
29,unemployed,married,secondary,0,596,0,0,cellular,30,jan,2,0,8.5
33,technician,married,secondary,0,480,1,0,cellular,30,jan,1,0,4.533333333333333
54,technician,divorced,secondary,0,1114,1,0,cellular,30,jan,1,0,1.35
36,admin,single,secondary,0,133,0,0,cellular,30,jan,3,0,10.533333333333333
51,unemployed,married,secondary,0,636,0,0,cellular,30,jan,1,0,5.35
53,admin,married,secondary,0,-375,1,0,cellular,30,jan,1,0,1.7166666666666666
45,blue-collar,married,unknown,0,909,1,0,cellular,30,jan,1,0,2.7666666666666666
56,retired,married,secondary,0,1454,0,0,telephone,30,jan,1,0,7.983333333333333
57,management,married,tertiary,0,0,0,1,cellular,30,jan,2,0,3.4833333333333334
54,admin,married,primary,0,0,1,0,cellular,30,jan,3,0,8.666666666666666
54,technician,divorced,secondary,0,-191,0,0,cellular,30,jan,1,0,1.4333333333333333
32,services,married,secondary,0,198,0,0,cellular,30,jan,2,0,5.333333333333333
28,blue-collar,single,secondary,0,1285,0,0,telephone,30,jan,2,0,3.316666666666667
36,unemployed,single,secondary,0,605,0,0,cellular,30,jan,2,0,6.833333333333333
45,entrepreneur,divorced,secondary,0,44,0,1,cellular,30,jan,2,0,4.166666666666667
48,management,married,tertiary,0,370,1,0,cellular,30,jan,2,0,2.2333333333333334
32,management,married,primary,1,-1161,1,1,cellular,30,jan,5,0,7.416666666666667
27,blue-collar,single,primary,0,21,0,0,cellular,30,jan,4,0,3.283333333333333
47,self-employed,married,secondary,0,1803,0,0,cellular,30,jan,2,0,3.1333333333333333
32,management,married,tertiary,0,943,1,0,cellular,30,jan,2,0,6.7
39,management,married,secondary,0,1585,1,0,cellular,30,jan,2,0,1.3666666666666667
33,admin,divorced,secondary,0,961,0,0,cellular,30,jan,2,0,5.133333333333334
32,unemployed,married,secondary,0,365,1,0,cellular,30,jan,3,0,3.5
37,blue-collar,divorced,secondary,0,-175,1,0,cellular,30,jan,4,0,10.633333333333333
28,blue-collar,single,primary,0,442,0,0,cellular,30,jan,2,0,2.6166666666666667
34,blue-collar,single,secondary,0,19833,1,0,cellular,30,jan,4,0,1.4
53,blue-collar,married,primary,0,901,0,1,telephone,30,jan,2,0,23.85
47,technician,divorced,secondary,0,1194,1,1,cellular,30,jan,3,0,1.8833333333333333
35,blue-collar,married,secondary,0,210,1,0,cellular,30,jan,3,0,10.433333333333334
49,management,single,tertiary,0,163,1,0,cellular,30,jan,2,0,4.683333333333334
